worker_id,zone_id,vehicle_type,season,recent_disruption_rate,order_volatility,rainfall_mm,temp_c,aqi,risk_score,premium_inr
4907,Delhi_South,car,Summer,0.416,0.556,4.86,36.4,50.0,0.355,36.32
4908,Delhi_South,three_wheeler,Monsoon,0.339,0.399,47.73,34.2,50.0,0.473,34.68
4909,Chennai_Urban,three_wheeler,Normal,0.324,0.174,18.01,26.4,68.0,0.304,26.6
4910,Delhi_South,three_wheeler,Monsoon,0.175,0.132,9.64,36.3,50.0,0.217,22.44
4911,Bengaluru_Urban,three_wheeler,Monsoon,0.124,0.452,39.49,22.5,135.0,0.385,30.5
4912,Delhi_North,two_wheeler,Summer,0.232,0.05,2.52,35.4,50.0,0.19,17.58
4913,Chennai_Urban,three_wheeler,Summer,0.239,0.208,1.22,29.4,111.0,0.218,22.47
4914,Delhi_North,three_wheeler,Normal,0.085,0.536,0.0,25.1,154.0,0.233,23.17
4915,Chennai_Urban,car,Winter,0.361,0.5,15.21,30.7,106.0,0.369,37.14
4916,Chennai_Urban,three_wheeler,Monsoon,0.674,0.266,36.69,29.8,64.0,0.502,36.1
4917,Delhi_North,two_wheeler,Monsoon,0.174,0.268,3.6,31.8,50.0,0.22,18.81
4918,Chennai_Urban,two_wheeler,Summer,0.321,0.614,4.38,31.0,89.0,0.337,23.46
4919,Delhi_South,two_wheeler,Summer,0.27,0.679,1.39,45.3,50.0,0.388,25.53
4920,Delhi_North,three_wheeler,Summer,0.233,0.132,0.16,40.3,50.0,0.197,21.46
4921,Delhi_South,two_wheeler,Normal,0.257,0.339,0.0,31.3,177.0,0.245,19.79
4922,Delhi_North,two_wheeler,Summer,0.338,0.596,2.93,35.5,50.0,0.332,23.29
4923,Chennai_Urban,car,Summer,0.235,0.107,3.71,25.1,49.0,0.207,27.41
4924,Chennai_Urban,three_wheeler,Monsoon,0.117,0.103,19.51,27.6,78.0,0.234,23.22
4925,Delhi_South,car,Summer,0.444,0.292,0.75,39.4,50.0,0.295,32.68
4926,Bengaluru_Urban,two_wheeler,Normal,0.604,0.414,10.01,21.4,131.0,0.404,26.17
4927,Delhi_North,car,Normal,0.234,0.281,0.0,30.8,207.0,0.226,28.58
4928,Bengaluru_Urban,car,Winter,0.519,0.113,27.74,24.5,81.0,0.389,38.36
4929,Delhi_South,car,Summer,0.174,0.233,0.47,46.3,50.0,0.287,32.21
4930,Delhi_North,two_wheeler,Winter,0.494,0.282,0.0,15.9,286.0,0.305,22.18
4931,Delhi_South,three_wheeler,Normal,0.504,0.335,0.0,23.4,188.0,0.318,27.27
4932,Delhi_North,car,Normal,0.512,0.166,0.0,27.2,224.0,0.287,32.22
4933,Delhi_North,two_wheeler,Summer,0.177,0.32,0.64,43.1,50.0,0.242,19.68
4934,Chennai_Urban,three_wheeler,Normal,0.182,0.459,3.57,25.3,108.0,0.261,24.51
4935,Delhi_South,three_wheeler,Summer,0.532,0.198,5.66,38.6,50.0,0.322,27.45
4936,Delhi_South,two_wheeler,Summer,0.128,0.353,4.6,38.2,50.0,0.227,19.09
4937,Delhi_South,three_wheeler,Monsoon,0.231,0.583,25.64,30.7,50.0,0.389,30.65
4938,Delhi_North,car,Normal,0.65,0.393,0.0,25.3,237.0,0.374,37.42
4939,Bengaluru_Urban,three_wheeler,Normal,0.527,0.694,0.14,24.2,96.0,0.398,31.08
4940,Delhi_South,car,Summer,0.163,0.025,2.98,48.0,50.0,0.285,32.11
4941,Chennai_Urban,three_wheeler,Winter,0.084,0.443,7.88,33.7,64.0,0.245,23.78
4942,Bengaluru_Urban,three_wheeler,Monsoon,0.568,0.58,10.41,20.9,95.0,0.428,32.55
4943,Delhi_North,three_wheeler,Winter,0.236,0.539,0.0,8.8,316.0,0.287,25.77
4944,Delhi_South,three_wheeler,Normal,0.259,0.52,0.0,22.8,221.0,0.282,25.52
4945,Delhi_South,three_wheeler,Winter,0.236,0.43,0.0,13.0,363.0,0.288,25.83
4946,Chennai_Urban,three_wheeler,Normal,0.141,0.107,1.87,29.9,53.0,0.171,20.22
4947,Bengaluru_Urban,three_wheeler,Monsoon,0.141,0.464,39.63,28.5,110.0,0.394,30.9
4948,Delhi_North,three_wheeler,Normal,0.495,0.625,0.0,25.8,183.0,0.374,29.93
4949,Bengaluru_Urban,car,Summer,0.266,0.462,0.09,24.6,78.0,0.272,31.35
4950,Bengaluru_Urban,car,Monsoon,0.425,0.532,18.85,22.6,55.0,0.409,39.55
4951,Delhi_North,two_wheeler,Monsoon,0.179,0.066,14.29,35.5,50.0,0.224,18.96
4952,Chennai_Urban,three_wheeler,Monsoon,0.398,0.207,1.18,25.3,115.0,0.266,24.75
4953,Delhi_North,three_wheeler,Monsoon,0.368,0.397,2.53,35.5,50.0,0.3,26.4
4954,Chennai_Urban,car,Summer,0.246,0.362,2.65,32.0,106.0,0.257,30.41
4955,Delhi_North,car,Summer,0.205,0.294,0.55,37.6,50.0,0.222,28.34
4956,Bengaluru_Urban,car,Normal,0.381,0.104,1.27,20.1,137.0,0.24,29.42
4957,Bengaluru_Urban,three_wheeler,Summer,0.313,0.467,11.38,25.9,117.0,0.333,27.97
4958,Delhi_North,three_wheeler,Normal,0.123,0.415,0.0,22.8,202.0,0.22,22.55
4959,Bengaluru_Urban,car,Summer,0.285,0.569,7.26,28.9,79.0,0.328,34.7
4960,Chennai_Urban,two_wheeler,Monsoon,0.229,0.373,7.12,26.8,53.0,0.272,20.87
4961,Chennai_Urban,car,Normal,0.075,0.493,1.92,32.3,62.0,0.229,28.72
4962,Delhi_South,two_wheeler,Summer,0.145,0.265,3.72,39.1,50.0,0.211,18.46
4963,Delhi_North,three_wheeler,Monsoon,0.129,0.245,59.46,29.8,50.0,0.426,32.42
4964,Bengaluru_Urban,car,Summer,0.111,0.733,6.12,25.4,70.0,0.304,33.26
4965,Chennai_Urban,three_wheeler,Monsoon,0.189,0.329,27.0,34.6,103.0,0.33,27.86
4966,Delhi_South,car,Normal,0.238,0.598,0.0,29.3,234.0,0.291,32.46
4967,Bengaluru_Urban,car,Winter,0.056,0.109,6.23,22.1,143.0,0.164,24.81
4968,Chennai_Urban,two_wheeler,Monsoon,0.016,0.395,29.31,31.0,75.0,0.301,22.04
4969,Delhi_South,two_wheeler,Monsoon,0.482,0.127,10.51,29.6,50.0,0.312,22.48
4970,Bengaluru_Urban,two_wheeler,Normal,0.349,0.204,27.37,24.0,67.0,0.355,24.2
4971,Bengaluru_Urban,car,Winter,0.102,0.773,8.26,24.2,142.0,0.318,34.1
4972,Delhi_North,three_wheeler,Monsoon,0.413,0.265,11.39,30.4,50.0,0.322,27.48
4973,Delhi_North,three_wheeler,Normal,0.253,0.472,0.0,24.5,186.0,0.27,24.97
4974,Bengaluru_Urban,two_wheeler,Winter,0.09,0.246,5.67,22.8,82.0,0.199,17.95
4975,Delhi_South,three_wheeler,Winter,0.303,0.405,0.0,15.8,344.0,0.294,26.1
4976,Delhi_South,two_wheeler,Summer,0.296,0.227,0.89,36.8,50.0,0.238,19.52
4977,Delhi_South,car,Winter,0.101,0.825,0.0,7.3,478.0,0.384,38.06
4978,Delhi_South,three_wheeler,Summer,0.159,0.56,1.37,44.7,50.0,0.318,27.28
4979,Delhi_South,two_wheeler,Normal,0.423,0.306,0.0,31.3,215.0,0.288,21.53
4980,Delhi_South,three_wheeler,Monsoon,0.538,0.144,3.09,36.3,50.0,0.302,26.52
4981,Delhi_South,two_wheeler,Monsoon,0.061,0.234,1.24,36.4,50.0,0.17,16.8
4982,Delhi_South,two_wheeler,Normal,0.114,0.78,0.0,22.4,227.0,0.29,21.6
4983,Delhi_North,three_wheeler,Monsoon,0.3,0.442,41.09,30.8,50.0,0.443,33.25
4984,Delhi_North,three_wheeler,Summer,0.141,0.078,1.79,36.4,50.0,0.165,19.93
4985,Chennai_Urban,two_wheeler,Summer,0.399,0.325,6.36,32.8,61.0,0.31,22.41
4986,Bengaluru_Urban,three_wheeler,Summer,0.279,0.46,2.3,24.2,116.0,0.285,25.67
4987,Chennai_Urban,two_wheeler,Normal,0.017,0.28,0.68,30.1,83.0,0.164,16.55
4988,Delhi_South,car,Summer,0.293,0.619,0.97,44.2,50.0,0.36,36.62
4989,Chennai_Urban,three_wheeler,Winter,0.23,0.566,6.59,32.8,61.0,0.308,26.8
4990,Delhi_South,three_wheeler,Winter,0.27,0.387,0.0,5.4,367.0,0.292,26.0
4991,Bengaluru_Urban,two_wheeler,Winter,0.124,0.22,13.82,23.3,91.0,0.236,19.46
4992,Delhi_South,two_wheeler,Winter,0.199,0.166,0.0,5.2,316.0,0.201,18.05
4993,Bengaluru_Urban,car,Normal,0.043,0.167,1.45,24.7,113.0,0.152,24.13
4994,Delhi_South,three_wheeler,Summer,0.122,0.105,0.04,43.9,50.0,0.196,21.42
4995,Delhi_North,three_wheeler,Normal,0.582,0.339,0.0,23.4,223.0,0.342,28.44
4996,Chennai_Urban,two_wheeler,Normal,0.428,0.565,2.76,31.4,64.0,0.352,24.1
4997,Chennai_Urban,three_wheeler,Summer,0.183,0.576,0.52,32.6,119.0,0.272,25.06
4998,Chennai_Urban,two_wheeler,Monsoon,0.679,0.408,1.66,31.4,65.0,0.392,25.68
4999,Bengaluru_Urban,two_wheeler,Normal,0.314,0.269,9.83,27.4,131.0,0.287,21.49
5000,Chennai_Urban,two_wheeler,Normal,0.358,0.653,3.78,30.1,87.0,0.353,24.12
5001,Delhi_South,two_wheeler,Normal,0.683,0.161,0.0,22.0,199.0,0.337,23.49
5002,Bengaluru_Urban,car,Normal,0.394,0.458,2.41,23.9,103.0,0.319,34.17
5003,Delhi_South,two_wheeler,Winter,0.264,0.588,0.0,15.9,281.0,0.297,21.87
5004,Chennai_Urban,three_wheeler,Winter,0.183,0.324,2.36,25.2,96.0,0.229,23.0
5005,Delhi_North,car,Winter,0.375,0.452,0.0,15.7,399.0,0.352,36.15
5006,Delhi_North,car,Summer,0.53,0.346,0.68,37.5,50.0,0.331,34.85
5007,Bengaluru_Urban,three_wheeler,Summer,0.067,0.309,4.22,29.9,61.0,0.199,21.54
5008,Delhi_North,car,Winter,0.344,0.164,0.0,11.2,289.0,0.236,29.16
5009,Delhi_South,three_wheeler,Summer,0.242,0.235,2.17,46.1,50.0,0.311,26.93
5010,Delhi_North,car,Summer,0.246,0.234,4.32,36.6,50.0,0.238,29.27
5011,Bengaluru_Urban,car,Normal,0.205,0.188,2.85,26.9,63.0,0.21,27.63
5012,Chennai_Urban,three_wheeler,Normal,0.251,0.35,5.95,33.4,98.0,0.269,24.91
5013,Bengaluru_Urban,two_wheeler,Normal,0.83,0.312,4.38,22.7,79.0,0.429,27.16
5014,Chennai_Urban,two_wheeler,Winter,0.079,0.307,0.78,33.1,105.0,0.188,17.53
5015,Bengaluru_Urban,two_wheeler,Monsoon,0.435,0.648,32.93,23.8,143.0,0.492,29.67
5016,Delhi_South,three_wheeler,Monsoon,0.046,0.55,3.51,36.2,50.0,0.238,23.42
5017,Chennai_Urban,car,Normal,0.164,0.358,3.83,34.9,119.0,0.236,29.18
5018,Bengaluru_Urban,two_wheeler,Winter,0.479,0.189,21.8,28.8,59.0,0.369,24.74
5019,Bengaluru_Urban,three_wheeler,Monsoon,0.334,0.202,54.33,26.7,70.0,0.458,33.98
5020,Bengaluru_Urban,three_wheeler,Winter,0.099,0.201,5.39,28.8,66.0,0.192,21.2
5021,Delhi_South,car,Winter,0.307,0.275,0.0,10.9,277.0,0.247,29.83
5022,Delhi_North,car,Normal,0.152,0.6,0.0,23.2,170.0,0.265,30.93
5023,Delhi_North,car,Summer,0.256,0.258,3.46,46.2,50.0,0.326,34.57
5024,Chennai_Urban,car,Summer,0.34,0.11,2.43,34.9,61.0,0.234,29.03
5025,Chennai_Urban,car,Summer,0.212,0.109,15.42,31.2,68.0,0.247,29.82
5026,Delhi_North,two_wheeler,Winter,0.545,0.253,0.0,16.5,281.0,0.314,22.56
5027,Chennai_Urban,two_wheeler,Normal,0.17,0.143,21.17,28.3,44.0,0.264,20.57
5028,Delhi_North,car,Winter,0.336,0.12,0.0,14.6,425.0,0.287,32.24
5029,Delhi_South,two_wheeler,Summer,0.349,0.324,0.1,42.5,50.0,0.279,21.16
5030,Chennai_Urban,two_wheeler,Summer,0.089,0.179,1.3,27.4,47.0,0.168,16.7
5031,Chennai_Urban,car,Summer,0.137,0.506,1.17,28.5,113.0,0.247,29.81
5032,Bengaluru_Urban,two_wheeler,Normal,0.582,0.341,0.03,29.5,84.0,0.343,23.72
5033,Chennai_Urban,three_wheeler,Monsoon,0.204,0.517,7.3,30.6,54.0,0.294,26.11
5034,Chennai_Urban,two_wheeler,Normal,0.134,0.549,0.96,31.3,101.0,0.254,20.15
5035,Delhi_South,car,Normal,0.082,0.091,0.0,30.7,220.0,0.143,23.57
5036,Delhi_North,three_wheeler,Monsoon,0.389,0.308,111.92,30.9,50.0,0.678,44.56
5037,Bengaluru_Urban,car,Normal,0.231,0.718,16.69,20.5,110.0,0.38,37.78
5038,Delhi_South,three_wheeler,Normal,0.26,0.519,0.0,22.4,200.0,0.282,25.53
5039,Delhi_North,three_wheeler,Winter,0.527,0.373,0.0,14.3,292.0,0.333,27.96
5040,Chennai_Urban,car,Summer,0.259,0.226,3.98,34.7,113.0,0.239,29.34
5041,Bengaluru_Urban,car,Winter,0.527,0.273,10.77,29.5,141.0,0.356,36.35
5042,Bengaluru_Urban,three_wheeler,Normal,0.413,0.339,3.76,26.1,74.0,0.307,26.72
5043,Delhi_South,car,Winter,0.307,0.794,0.0,13.6,388.0,0.395,38.71
5044,Chennai_Urban,car,Normal,0.432,0.617,4.08,30.2,69.0,0.369,37.15
5045,Delhi_North,two_wheeler,Monsoon,0.597,0.281,54.01,34.8,50.0,0.551,32.06
5046,Delhi_North,three_wheeler,Winter,0.404,0.102,0.0,11.6,461.0,0.322,27.45
5047,Delhi_South,two_wheeler,Summer,0.648,0.367,1.29,41.6,50.0,0.373,24.92
5048,Delhi_South,three_wheeler,Summer,0.491,0.408,0.42,43.2,50.0,0.354,29.0
5049,Chennai_Urban,two_wheeler,Normal,0.301,0.571,2.07,29.2,46.0,0.313,22.51
5050,Delhi_North,car,Summer,0.424,0.071,2.3,46.3,50.0,0.336,35.15
5051,Chennai_Urban,car,Winter,0.32,0.647,40.12,29.8,110.0,0.486,44.16
5052,Delhi_North,two_wheeler,Winter,0.195,0.277,0.0,7.9,332.0,0.23,19.2
5053,Delhi_North,car,Monsoon,0.465,0.259,104.77,34.5,50.0,0.691,56.48
5054,Delhi_North,two_wheeler,Winter,0.144,0.582,0.0,16.8,307.0,0.263,20.53
5055,Delhi_South,three_wheeler,Monsoon,0.51,0.36,50.97,33.2,50.0,0.529,37.38
5056,Delhi_North,three_wheeler,Monsoon,0.542,0.575,81.39,34.6,50.0,0.703,45.75
5057,Chennai_Urban,car,Normal,0.36,0.256,4.74,25.7,66.0,0.278,31.68
5058,Delhi_South,three_wheeler,Summer,0.129,0.36,2.15,47.5,50.0,0.329,27.77
5059,Delhi_South,car,Monsoon,0.3,0.185,1.91,36.0,50.0,0.235,29.08
5060,Chennai_Urban,three_wheeler,Monsoon,0.487,0.119,36.68,25.4,60.0,0.417,32.0
5061,Bengaluru_Urban,car,Summer,0.114,0.603,7.11,27.0,120.0,0.283,32.0
5062,Bengaluru_Urban,two_wheeler,Normal,0.728,0.379,0.01,20.3,57.0,0.394,25.77
5063,Chennai_Urban,two_wheeler,Normal,0.492,0.2,2.17,34.3,66.0,0.296,21.85
5064,Chennai_Urban,three_wheeler,Monsoon,0.086,0.092,40.69,30.9,94.0,0.307,26.74
5065,Delhi_North,two_wheeler,Monsoon,0.212,0.266,15.96,34.9,50.0,0.281,21.23
5066,Delhi_North,car,Winter,0.168,0.387,0.0,14.8,477.0,0.316,33.97
5067,Bengaluru_Urban,car,Winter,0.192,0.187,24.83,27.4,88.0,0.294,32.65
5068,Chennai_Urban,car,Normal,0.142,0.647,11.87,34.3,110.0,0.319,34.16
5069,Delhi_South,car,Monsoon,0.173,0.526,5.16,36.2,50.0,0.278,31.65
5070,Chennai_Urban,two_wheeler,Summer,0.166,0.667,0.83,32.5,58.0,0.286,21.46
5071,Delhi_North,two_wheeler,Summer,0.301,0.322,4.87,39.7,50.0,0.274,20.97
5072,Delhi_South,two_wheeler,Winter,0.09,0.072,0.0,7.5,384.0,0.183,17.34
5073,Bengaluru_Urban,car,Normal,0.38,0.638,24.0,22.4,86.0,0.437,41.25
5074,Bengaluru_Urban,car,Monsoon,0.225,0.497,13.17,25.4,115.0,0.32,34.17
5075,Delhi_North,three_wheeler,Winter,0.152,0.559,0.0,10.2,258.0,0.257,24.35
5076,Chennai_Urban,three_wheeler,Normal,0.318,0.383,1.21,25.1,46.0,0.277,25.29
5077,Chennai_Urban,car,Normal,0.339,0.273,8.41,26.2,56.0,0.29,32.4
5078,Chennai_Urban,two_wheeler,Monsoon,0.138,0.394,127.87,25.0,54.0,0.62,34.81
5079,Bengaluru_Urban,car,Monsoon,0.343,0.463,21.36,20.7,69.0,0.381,37.86
5080,Bengaluru_Urban,three_wheeler,Monsoon,0.257,0.43,19.96,22.8,111.0,0.343,28.46
5081,Bengaluru_Urban,two_wheeler,Summer,0.206,0.247,10.44,27.6,113.0,0.253,20.12
5082,Delhi_North,three_wheeler,Monsoon,0.476,0.626,38.42,29.9,50.0,0.522,37.03
5083,Bengaluru_Urban,three_wheeler,Summer,0.185,0.367,2.91,22.9,83.0,0.241,23.55
5084,Bengaluru_Urban,three_wheeler,Monsoon,0.083,0.369,24.44,23.2,69.0,0.296,26.23
5085,Delhi_South,car,Winter,0.474,0.235,0.0,10.6,417.0,0.348,35.86
5086,Bengaluru_Urban,three_wheeler,Summer,0.292,0.484,0.06,26.6,135.0,0.284,25.66
5087,Delhi_North,three_wheeler,Summer,0.39,0.562,0.69,42.6,50.0,0.343,28.49
5088,Bengaluru_Urban,three_wheeler,Summer,0.097,0.177,3.56,29.8,72.0,0.179,20.58
5089,Bengaluru_Urban,three_wheeler,Winter,0.049,0.42,6.76,23.2,58.0,0.226,22.83
5090,Delhi_South,three_wheeler,Monsoon,0.12,0.371,101.9,33.8,50.0,0.61,41.29
5091,Delhi_South,three_wheeler,Winter,0.334,0.346,0.0,16.3,328.0,0.284,25.61
5092,Delhi_North,car,Normal,0.255,0.354,0.0,23.4,208.0,0.247,29.83
5093,Bengaluru_Urban,two_wheeler,Normal,0.133,0.21,3.09,22.3,129.0,0.194,17.78
5094,Bengaluru_Urban,car,Summer,0.336,0.13,1.56,21.6,54.0,0.233,28.99
5095,Delhi_South,three_wheeler,Winter,0.807,0.156,0.0,8.7,392.0,0.419,32.13
5096,Bengaluru_Urban,three_wheeler,Winter,0.185,0.068,21.43,26.8,73.0,0.255,24.23
5097,Chennai_Urban,car,Summer,0.194,0.373,21.94,30.2,110.0,0.321,34.24
5098,Delhi_North,two_wheeler,Normal,0.586,0.51,0.0,25.1,243.0,0.378,25.11
5099,Delhi_North,two_wheeler,Monsoon,0.469,0.348,0.58,30.9,50.0,0.313,22.5
5100,Bengaluru_Urban,three_wheeler,Summer,0.096,0.235,27.16,29.4,80.0,0.284,25.65
5101,Delhi_South,car,Winter,0.216,0.423,0.0,16.6,469.0,0.334,35.04
5102,Delhi_North,car,Normal,0.158,0.432,0.0,30.3,165.0,0.234,29.03
5103,Chennai_Urban,three_wheeler,Monsoon,0.183,0.477,2.89,27.2,115.0,0.262,24.56
5104,Delhi_North,two_wheeler,Summer,0.161,0.359,0.38,42.6,50.0,0.234,19.37
5105,Delhi_South,three_wheeler,Winter,0.09,0.648,0.0,8.9,354.0,0.284,25.62
5106,Delhi_North,car,Monsoon,0.045,0.575,53.01,31.4,50.0,0.441,41.43
5107,Bengaluru_Urban,three_wheeler,Winter,0.381,0.074,3.99,29.2,71.0,0.245,23.76
5108,Bengaluru_Urban,three_wheeler,Summer,0.573,0.245,1.82,28.7,112.0,0.328,27.75
5109,Chennai_Urban,three_wheeler,Normal,0.134,0.199,0.77,28.8,62.0,0.183,20.79
5110,Delhi_South,car,Normal,0.623,0.509,0.0,31.8,208.0,0.389,38.33
5111,Delhi_South,two_wheeler,Winter,0.095,0.296,0.0,13.2,282.0,0.188,17.51
5112,Delhi_North,car,Winter,0.209,0.472,0.0,16.5,296.0,0.257,30.43
5113,Delhi_South,car,Normal,0.418,0.389,0.0,22.8,168.0,0.303,33.19
5114,Delhi_North,two_wheeler,Summer,0.38,0.207,0.35,43.3,50.0,0.284,21.35
5115,Chennai_Urban,three_wheeler,Normal,0.492,0.296,0.57,33.5,89.0,0.309,26.84
5116,Delhi_North,car,Normal,0.069,0.225,0.0,27.8,230.0,0.166,24.94
5117,Chennai_Urban,two_wheeler,Summer,0.362,0.465,2.17,26.1,93.0,0.31,22.41
5118,Delhi_North,car,Summer,0.133,0.232,3.09,46.5,50.0,0.289,32.34
5119,Bengaluru_Urban,two_wheeler,Winter,0.397,0.343,0.03,25.3,94.0,0.288,21.52
5120,Chennai_Urban,two_wheeler,Winter,0.369,0.693,2.77,34.9,80.0,0.36,24.41
5121,Bengaluru_Urban,three_wheeler,Normal,0.093,0.156,15.1,29.0,120.0,0.219,22.53
5122,Delhi_South,two_wheeler,Normal,0.534,0.364,0.0,22.7,222.0,0.333,23.32
5123,Chennai_Urban,car,Summer,0.166,0.381,16.3,29.9,82.0,0.291,32.48
5124,Bengaluru_Urban,two_wheeler,Winter,0.388,0.214,2.62,22.0,94.0,0.27,20.79
5125,Delhi_North,two_wheeler,Summer,0.292,0.807,5.48,47.0,50.0,0.47,28.8
5126,Bengaluru_Urban,two_wheeler,Normal,0.379,0.307,16.38,28.5,52.0,0.341,23.62
5127,Chennai_Urban,car,Summer,0.285,0.313,3.43,33.0,103.0,0.262,30.71
5128,Bengaluru_Urban,car,Winter,0.21,0.357,12.69,29.9,125.0,0.285,32.11
5129,Chennai_Urban,three_wheeler,Summer,0.565,0.853,2.98,27.2,82.0,0.452,33.69
5130,Delhi_North,two_wheeler,Normal,0.115,0.191,0.0,30.5,249.0,0.173,16.91
5131,Delhi_South,car,Summer,0.119,0.156,0.16,42.2,50.0,0.171,25.27
5132,Delhi_South,car,Normal,0.387,0.493,0.0,26.0,184.0,0.315,33.87
5133,Delhi_South,car,Summer,0.09,0.278,5.91,35.2,50.0,0.206,27.38
5134,Chennai_Urban,three_wheeler,Summer,0.174,0.162,10.34,27.6,60.0,0.226,22.84
5135,Delhi_North,two_wheeler,Normal,0.121,0.103,0.0,25.2,246.0,0.157,16.28
5136,Delhi_North,three_wheeler,Normal,0.014,0.404,0.0,29.5,171.0,0.185,20.89
5137,Delhi_South,car,Monsoon,0.225,0.143,23.5,33.0,50.0,0.29,32.41
5138,Delhi_North,three_wheeler,Monsoon,0.376,0.151,1.13,30.1,50.0,0.248,23.88
5139,Bengaluru_Urban,car,Summer,0.679,0.161,0.13,29.1,57.0,0.336,35.18
5140,Bengaluru_Urban,three_wheeler,Winter,0.546,0.177,3.26,25.3,85.0,0.312,26.99
5141,Delhi_North,car,Monsoon,0.226,0.497,7.27,35.5,50.0,0.296,32.78
5142,Delhi_South,two_wheeler,Summer,0.067,0.451,2.06,43.0,50.0,0.238,19.51
5143,Bengaluru_Urban,three_wheeler,Summer,0.171,0.14,5.61,27.5,63.0,0.202,21.67
5144,Chennai_Urban,two_wheeler,Winter,0.304,0.049,1.49,25.3,119.0,0.207,18.28
5145,Delhi_South,two_wheeler,Winter,0.064,0.537,0.0,10.4,337.0,0.245,19.8
5146,Delhi_South,car,Summer,0.612,0.062,2.19,40.0,50.0,0.305,33.29
5147,Delhi_South,two_wheeler,Winter,0.303,0.332,0.0,14.8,486.0,0.35,24.01
5148,Delhi_North,three_wheeler,Normal,0.15,0.343,0.0,27.8,161.0,0.214,22.26
5149,Chennai_Urban,three_wheeler,Normal,0.093,0.307,12.76,31.9,71.0,0.24,23.54
5150,Bengaluru_Urban,two_wheeler,Normal,0.135,0.332,1.52,26.3,95.0,0.213,18.52
5151,Chennai_Urban,three_wheeler,Monsoon,0.278,0.611,33.1,33.9,117.0,0.438,33.02
5152,Delhi_North,car,Monsoon,0.087,0.57,13.21,37.4,50.0,0.293,32.58
5153,Delhi_South,two_wheeler,Summer,0.29,0.717,0.15,43.2,50.0,0.354,24.17
5154,Delhi_North,two_wheeler,Normal,0.336,0.608,0.0,24.0,202.0,0.322,22.9
5155,Delhi_South,two_wheeler,Normal,0.14,0.663,0.0,26.3,221.0,0.275,20.98
5156,Delhi_South,three_wheeler,Monsoon,0.407,0.645,4.79,32.0,50.0,0.37,29.78
5157,Delhi_North,three_wheeler,Winter,0.098,0.365,0.0,12.0,339.0,0.222,22.65
5158,Chennai_Urban,car,Normal,0.187,0.645,1.24,33.2,97.0,0.29,32.4
5159,Delhi_North,three_wheeler,Winter,0.515,0.31,0.0,11.9,384.0,0.358,29.19
5160,Delhi_North,two_wheeler,Summer,0.497,0.354,2.28,36.2,50.0,0.329,23.16
5161,Delhi_South,car,Normal,0.326,0.535,0.0,23.3,176.0,0.305,33.29
5162,Chennai_Urban,two_wheeler,Monsoon,0.078,0.195,61.93,29.8,110.0,0.41,26.4
5163,Delhi_North,car,Winter,0.119,0.519,0.0,18.5,413.0,0.296,32.77
5164,Bengaluru_Urban,car,Normal,0.449,0.592,6.36,22.4,79.0,0.379,37.72
5165,Delhi_South,two_wheeler,Normal,0.126,0.08,0.0,24.6,189.0,0.154,16.15
5166,Delhi_North,two_wheeler,Monsoon,0.484,0.457,27.66,31.5,50.0,0.447,27.89
5167,Delhi_South,three_wheeler,Winter,0.062,0.218,0.0,13.5,296.0,0.162,19.78
5168,Chennai_Urban,car,Winter,0.533,0.587,4.42,32.5,80.0,0.395,38.71
5169,Delhi_North,three_wheeler,Winter,0.221,0.421,0.0,16.9,376.0,0.288,25.85
5170,Delhi_North,two_wheeler,Winter,0.367,0.487,0.0,5.1,324.0,0.32,22.78
5171,Bengaluru_Urban,three_wheeler,Winter,0.162,0.578,14.37,25.6,119.0,0.322,27.44
5172,Delhi_South,two_wheeler,Normal,0.361,0.587,0.0,31.4,221.0,0.326,23.03
5173,Delhi_North,three_wheeler,Monsoon,0.659,0.587,30.15,35.3,50.0,0.536,37.71
5174,Chennai_Urban,three_wheeler,Monsoon,0.084,0.334,21.1,32.7,58.0,0.276,25.27
5175,Delhi_South,two_wheeler,Summer,0.07,0.284,0.87,44.1,50.0,0.223,18.91
5176,Chennai_Urban,car,Monsoon,0.364,0.482,9.92,32.8,105.0,0.345,35.71
5177,Bengaluru_Urban,car,Summer,0.089,0.281,0.58,24.7,143.0,0.185,26.11
5178,Delhi_South,three_wheeler,Winter,0.268,0.125,0.0,13.4,484.0,0.297,26.28
5179,Delhi_North,three_wheeler,Summer,0.476,0.374,1.63,40.0,50.0,0.324,27.56
5180,Delhi_South,two_wheeler,Monsoon,0.201,0.585,13.5,37.1,50.0,0.331,23.25
5181,Delhi_North,three_wheeler,Monsoon,0.21,0.668,15.45,34.3,50.0,0.358,29.21
5182,Bengaluru_Urban,car,Monsoon,0.358,0.119,28.83,23.9,150.0,0.346,35.79
5183,Delhi_South,car,Monsoon,0.444,0.568,12.0,33.3,50.0,0.395,38.68
5184,Delhi_North,car,Winter,0.191,0.177,0.0,7.4,423.0,0.254,30.26
5185,Delhi_South,three_wheeler,Monsoon,0.373,0.633,5.49,32.0,50.0,0.361,29.31
5186,Bengaluru_Urban,car,Winter,0.008,0.008,7.11,25.0,69.0,0.132,22.94
5187,Chennai_Urban,three_wheeler,Monsoon,0.278,0.643,16.82,31.6,90.0,0.379,30.21
5188,Bengaluru_Urban,car,Winter,0.58,0.066,3.18,26.5,111.0,0.3,33.0
5189,Delhi_North,car,Summer,0.523,0.17,1.17,36.4,50.0,0.296,32.75
